Year,Date,Time,DateTime,Site,Temp,RGRID
2011,6/11/2011,3:00,6/11/2011 3:00,Airport,5,
2011,6/11/2011,4:00,6/11/2011 4:00,Airport,6,
2011,6/11/2011,5:00,6/11/2011 5:00,Airport,7,
2011,6/11/2011,6:00,6/11/2011 6:00,Airport,7,
2011,6/11/2011,7:00,6/11/2011 7:00,Airport,8,
2011,6/11/2011,8:00,6/11/2011 8:00,Airport,9,
2011,6/11/2011,9:00,6/11/2011 9:00,Airport,9,
2011,6/11/2011,10:00,6/11/2011 10:00,Airport,10,
2011,6/11/2011,11:00,6/11/2011 11:00,Airport,12,
2011,6/11/2011,12:00,6/11/2011 12:00,Airport,13,
2011,6/11/2011,13:00,6/11/2011 13:00,Airport,15,
2011,6/11/2011,14:00,6/11/2011 14:00,Airport,15,
2011,6/11/2011,15:00,6/11/2011 15:00,Airport,13,
2011,6/11/2011,16:00,6/11/2011 16:00,Airport,11,
2011,6/11/2011,17:00,6/11/2011 17:00,Airport,10,
2011,6/11/2011,18:00,6/11/2011 18:00,Airport,11,
2011,6/11/2011,19:00,6/11/2011 19:00,Airport,13,
2011,6/11/2011,20:00,6/11/2011 20:00,Airport,11,
2011,6/11/2011,21:00,6/11/2011 21:00,Airport,10,
2011,6/11/2011,22:00,6/11/2011 22:00,Airport,9,
2011,6/11/2011,23:00,6/11/2011 23:00,Airport,9,
2011,6/12/2011,0:00,6/12/2011 0:00,Airport,9,
2011,6/12/2011,1:00,6/12/2011 1:00,Airport,8,
2011,6/12/2011,2:00,6/12/2011 2:00,Airport,6,
2011,6/12/2011,3:00,6/12/2011 3:00,Airport,6,
2011,6/12/2011,4:00,6/12/2011 4:00,Airport,5,
2011,6/12/2011,5:00,6/12/2011 5:00,Airport,5,
2011,6/12/2011,6:00,6/12/2011 6:00,Airport,7,
2011,6/12/2011,7:00,6/12/2011 7:00,Airport,,
2011,6/12/2011,8:00,6/12/2011 8:00,Airport,10,
2011,6/12/2011,9:00,6/12/2011 9:00,Airport,11,
2011,6/12/2011,10:00,6/12/2011 10:00,Airport,12,
2011,6/12/2011,11:00,6/12/2011 11:00,Airport,13,
2011,6/12/2011,12:00,6/12/2011 12:00,Airport,15,
2011,6/12/2011,13:00,6/12/2011 13:00,Airport,16,
2011,6/12/2011,14:00,6/12/2011 14:00,Airport,17,
2011,6/12/2011,15:00,6/12/2011 15:00,Airport,17,
2011,6/12/2011,16:00,6/12/2011 16:00,Airport,17,
2011,6/12/2011,17:00,6/12/2011 17:00,Airport,17,
2011,6/12/2011,18:00,6/12/2011 18:00,Airport,17,
2011,6/12/2011,19:00,6/12/2011 19:00,Airport,16,
2011,6/12/2011,20:00,6/12/2011 20:00,Airport,14,
2011,6/12/2011,21:00,6/12/2011 21:00,Airport,12,
2011,6/12/2011,22:00,6/12/2011 22:00,Airport,10,
2011,6/12/2011,23:00,6/12/2011 23:00,Airport,9,
2011,6/13/2011,0:00,6/13/2011 0:00,Airport,8,
2011,6/13/2011,1:00,6/13/2011 1:00,Airport,7,
2011,6/13/2011,2:00,6/13/2011 2:00,Airport,7,
2011,6/13/2011,3:00,6/13/2011 3:00,Airport,5,
2011,6/13/2011,4:00,6/13/2011 4:00,Airport,5,
2011,6/13/2011,5:00,6/13/2011 5:00,Airport,6,
2011,6/13/2011,6:00,6/13/2011 6:00,Airport,6,
2011,6/13/2011,7:00,6/13/2011 7:00,Airport,8,
2011,6/13/2011,8:00,6/13/2011 8:00,Airport,9,
2011,6/13/2011,9:00,6/13/2011 9:00,Airport,10,
2011,6/13/2011,10:00,6/13/2011 10:00,Airport,12,
2011,6/13/2011,11:00,6/13/2011 11:00,Airport,14,
2011,6/13/2011,12:00,6/13/2011 12:00,Airport,14,
2011,6/13/2011,13:00,6/13/2011 13:00,Airport,15,
2011,6/13/2011,14:00,6/13/2011 14:00,Airport,16,
2011,6/13/2011,15:00,6/13/2011 15:00,Airport,16,
2011,6/13/2011,16:00,6/13/2011 16:00,Airport,17,
2011,6/13/2011,17:00,6/13/2011 17:00,Airport,17,
2011,6/13/2011,18:00,6/13/2011 18:00,Airport,17,
2011,6/13/2011,19:00,6/13/2011 19:00,Airport,17,
2011,6/13/2011,20:00,6/13/2011 20:00,Airport,17,
2011,6/13/2011,21:00,6/13/2011 21:00,Airport,15,
2011,6/13/2011,22:00,6/13/2011 22:00,Airport,11,
2011,6/13/2011,23:00,6/13/2011 23:00,Airport,10,
2011,6/14/2011,0:00,6/14/2011 0:00,Airport,9,
2011,6/14/2011,1:00,6/14/2011 1:00,Airport,9,
2011,6/14/2011,2:00,6/14/2011 2:00,Airport,7,
2011,6/14/2011,3:00,6/14/2011 3:00,Airport,7,
2011,6/14/2011,4:00,6/14/2011 4:00,Airport,6,
2011,6/14/2011,5:00,6/14/2011 5:00,Airport,5,
2011,6/14/2011,6:00,6/14/2011 6:00,Airport,6,
2011,6/14/2011,7:00,6/14/2011 7:00,Airport,9,
2011,6/14/2011,8:00,6/14/2011 8:00,Airport,10,
2011,6/14/2011,9:00,6/14/2011 9:00,Airport,12,
2011,6/14/2011,10:00,6/14/2011 10:00,Airport,14,
2011,6/14/2011,11:00,6/14/2011 11:00,Airport,16,
2011,6/14/2011,12:00,6/14/2011 12:00,Airport,17,
2011,6/14/2011,13:00,6/14/2011 13:00,Airport,19,
2011,6/14/2011,14:00,6/14/2011 14:00,Airport,20,
2011,6/14/2011,15:00,6/14/2011 15:00,Airport,21,
2011,6/14/2011,16:00,6/14/2011 16:00,Airport,22,
2011,6/14/2011,17:00,6/14/2011 17:00,Airport,21,
2011,6/14/2011,18:00,6/14/2011 18:00,Airport,21,
2011,6/14/2011,19:00,6/14/2011 19:00,Airport,21,
2011,6/14/2011,20:00,6/14/2011 20:00,Airport,20,
2011,6/14/2011,21:00,6/14/2011 21:00,Airport,18,
2011,6/14/2011,22:00,6/14/2011 22:00,Airport,15,
2011,6/14/2011,23:00,6/14/2011 23:00,Airport,14,
2011,6/15/2011,0:00,6/15/2011 0:00,Airport,13,
2011,6/15/2011,1:00,6/15/2011 1:00,Airport,,
2011,6/15/2011,2:00,6/15/2011 2:00,Airport,10,
2011,6/15/2011,3:00,6/15/2011 3:00,Airport,9,
2011,6/15/2011,4:00,6/15/2011 4:00,Airport,9,
2011,6/15/2011,5:00,6/15/2011 5:00,Airport,9,
2011,6/15/2011,6:00,6/15/2011 6:00,Airport,11,
2011,6/15/2011,7:00,6/15/2011 7:00,Airport,12,
2011,6/15/2011,8:00,6/15/2011 8:00,Airport,13,
2011,6/15/2011,9:00,6/15/2011 9:00,Airport,15,
2011,6/15/2011,10:00,6/15/2011 10:00,Airport,16,
2011,6/15/2011,11:00,6/15/2011 11:00,Airport,18,
2011,6/15/2011,12:00,6/15/2011 12:00,Airport,18,
2011,6/15/2011,13:00,6/15/2011 13:00,Airport,16,
2011,6/15/2011,14:00,6/15/2011 14:00,Airport,16,
2011,6/15/2011,15:00,6/15/2011 15:00,Airport,18,
2011,6/15/2011,16:00,6/15/2011 16:00,Airport,18,
2011,6/15/2011,17:00,6/15/2011 17:00,Airport,18,
2011,6/15/2011,18:00,6/15/2011 18:00,Airport,18,
2011,6/15/2011,19:00,6/15/2011 19:00,Airport,16,
2011,6/15/2011,20:00,6/15/2011 20:00,Airport,15,
2011,6/15/2011,21:00,6/15/2011 21:00,Airport,14,
2011,6/15/2011,22:00,6/15/2011 22:00,Airport,13,
2011,6/15/2011,23:00,6/15/2011 23:00,Airport,12,
2011,6/16/2011,0:00,6/16/2011 0:00,Airport,,
2011,6/16/2011,1:00,6/16/2011 1:00,Airport,12,
2011,6/16/2011,2:00,6/16/2011 2:00,Airport,9,
2011,6/16/2011,3:00,6/16/2011 3:00,Airport,8,
2011,6/16/2011,4:00,6/16/2011 4:00,Airport,8,
2011,6/16/2011,5:00,6/16/2011 5:00,Airport,7,
2011,6/16/2011,6:00,6/16/2011 6:00,Airport,9,
2011,6/16/2011,7:00,6/16/2011 7:00,Airport,10,
2011,6/16/2011,8:00,6/16/2011 8:00,Airport,10,
2011,6/16/2011,9:00,6/16/2011 9:00,Airport,10,
2011,6/16/2011,10:00,6/16/2011 10:00,Airport,10,
2011,6/16/2011,11:00,6/16/2011 11:00,Airport,11,
2011,6/16/2011,12:00,6/16/2011 12:00,Airport,12,
2011,6/16/2011,13:00,6/16/2011 13:00,Airport,,
2011,6/16/2011,14:00,6/16/2011 14:00,Airport,14,
2011,6/16/2011,15:00,6/16/2011 15:00,Airport,15,
2011,6/16/2011,16:00,6/16/2011 16:00,Airport,15,
2011,6/16/2011,17:00,6/16/2011 17:00,Airport,15,
2011,6/16/2011,18:00,6/16/2011 18:00,Airport,16,
2011,6/16/2011,19:00,6/16/2011 19:00,Airport,15,
2011,6/16/2011,20:00,6/16/2011 20:00,Airport,14,
2011,6/16/2011,21:00,6/16/2011 21:00,Airport,12,
2011,6/16/2011,22:00,6/16/2011 22:00,Airport,12,
2011,6/16/2011,23:00,6/16/2011 23:00,Airport,11,
2011,6/17/2011,0:00,6/17/2011 0:00,Airport,10,
2011,6/17/2011,1:00,6/17/2011 1:00,Airport,9,
2011,6/17/2011,2:00,6/17/2011 2:00,Airport,8,
2011,6/17/2011,3:00,6/17/2011 3:00,Airport,7,
2011,6/17/2011,4:00,6/17/2011 4:00,Airport,6,
2011,6/17/2011,5:00,6/17/2011 5:00,Airport,7,
2011,6/17/2011,6:00,6/17/2011 6:00,Airport,7,
2011,6/17/2011,7:00,6/17/2011 7:00,Airport,8,
2011,6/17/2011,8:00,6/17/2011 8:00,Airport,9,
2011,6/17/2011,9:00,6/17/2011 9:00,Airport,10,
2011,6/17/2011,10:00,6/17/2011 10:00,Airport,12,
2011,6/17/2011,11:00,6/17/2011 11:00,Airport,13,
2011,6/17/2011,12:00,6/17/2011 12:00,Airport,14,
2011,6/17/2011,13:00,6/17/2011 13:00,Airport,15,
2011,6/17/2011,14:00,6/17/2011 14:00,Airport,16,
2011,6/17/2011,15:00,6/17/2011 15:00,Airport,17,
2011,6/17/2011,16:00,6/17/2011 16:00,Airport,17,
2011,6/17/2011,17:00,6/17/2011 17:00,Airport,16,
2011,6/17/2011,18:00,6/17/2011 18:00,Airport,16,
2011,6/17/2011,19:00,6/17/2011 19:00,Airport,,
2011,6/17/2011,20:00,6/17/2011 20:00,Airport,14,
2011,6/17/2011,21:00,6/17/2011 21:00,Airport,13,
2011,6/17/2011,22:00,6/17/2011 22:00,Airport,12,
2011,6/17/2011,23:00,6/17/2011 23:00,Airport,11,
2011,6/18/2011,0:00,6/18/2011 0:00,Airport,10,
2011,6/18/2011,1:00,6/18/2011 1:00,Airport,8,
2011,6/18/2011,2:00,6/18/2011 2:00,Airport,7,
2011,6/18/2011,3:00,6/18/2011 3:00,Airport,6,
2011,6/18/2011,4:00,6/18/2011 4:00,Airport,6,
2011,6/18/2011,5:00,6/18/2011 5:00,Airport,7,
2011,6/18/2011,6:00,6/18/2011 6:00,Airport,7,
2011,6/18/2011,7:00,6/18/2011 7:00,Airport,9,
2011,6/18/2011,8:00,6/18/2011 8:00,Airport,11,
2011,6/18/2011,9:00,6/18/2011 9:00,Airport,10,
2011,6/18/2011,10:00,6/18/2011 10:00,Airport,11,
2011,6/18/2011,11:00,6/18/2011 11:00,Airport,12,
2011,6/18/2011,12:00,6/18/2011 12:00,Airport,13,
2011,6/18/2011,13:00,6/18/2011 13:00,Airport,13,
2011,6/18/2011,14:00,6/18/2011 14:00,Airport,14,
2011,6/18/2011,15:00,6/18/2011 15:00,Airport,14,
2011,6/18/2011,16:00,6/18/2011 16:00,Airport,14,
2011,6/18/2011,17:00,6/18/2011 17:00,Airport,14,
2011,6/18/2011,18:00,6/18/2011 18:00,Airport,14,
2011,6/18/2011,19:00,6/18/2011 19:00,Airport,13,
2011,6/18/2011,20:00,6/18/2011 20:00,Airport,13,
2011,6/18/2011,21:00,6/18/2011 21:00,Airport,13,
2011,6/18/2011,22:00,6/18/2011 22:00,Airport,12,
2011,6/18/2011,23:00,6/18/2011 23:00,Airport,10,
2011,6/19/2011,0:00,6/19/2011 0:00,Airport,9,
2011,6/19/2011,1:00,6/19/2011 1:00,Airport,8,
2011,6/19/2011,2:00,6/19/2011 2:00,Airport,7,
2011,6/19/2011,3:00,6/19/2011 3:00,Airport,6,
2011,6/19/2011,4:00,6/19/2011 4:00,Airport,6,
2011,6/19/2011,5:00,6/19/2011 5:00,Airport,6,
2011,6/19/2011,6:00,6/19/2011 6:00,Airport,6,
2011,6/19/2011,7:00,6/19/2011 7:00,Airport,7,
2011,6/19/2011,8:00,6/19/2011 8:00,Airport,7,
2011,6/19/2011,9:00,6/19/2011 9:00,Airport,7,
2011,6/19/2011,10:00,6/19/2011 10:00,Airport,8,
2011,6/19/2011,11:00,6/19/2011 11:00,Airport,8,
2011,6/19/2011,12:00,6/19/2011 12:00,Airport,9,
2011,6/19/2011,13:00,6/19/2011 13:00,Airport,10,
2011,6/19/2011,14:00,6/19/2011 14:00,Airport,11,
2011,6/19/2011,15:00,6/19/2011 15:00,Airport,11,
2011,6/19/2011,16:00,6/19/2011 16:00,Airport,11,
2011,6/19/2011,17:00,6/19/2011 17:00,Airport,12,
2011,6/19/2011,18:00,6/19/2011 18:00,Airport,12,
2011,6/19/2011,19:00,6/19/2011 19:00,Airport,11,
2011,6/19/2011,20:00,6/19/2011 20:00,Airport,10,
2011,6/19/2011,21:00,6/19/2011 21:00,Airport,10,
2011,6/19/2011,22:00,6/19/2011 22:00,Airport,9,
2011,6/19/2011,23:00,6/19/2011 23:00,Airport,9,
2011,6/20/2011,0:00,6/20/2011 0:00,Airport,8,
2011,6/20/2011,1:00,6/20/2011 1:00,Airport,6,
2011,6/20/2011,2:00,6/20/2011 2:00,Airport,6,
2011,6/20/2011,3:00,6/20/2011 3:00,Airport,6,
2011,6/20/2011,4:00,6/20/2011 4:00,Airport,5,
2011,6/20/2011,5:00,6/20/2011 5:00,Airport,5,
2011,6/20/2011,6:00,6/20/2011 6:00,Airport,6,
2011,6/20/2011,7:00,6/20/2011 7:00,Airport,6,
2011,6/20/2011,8:00,6/20/2011 8:00,Airport,6,
2011,6/20/2011,9:00,6/20/2011 9:00,Airport,8,
2011,6/20/2011,10:00,6/20/2011 10:00,Airport,8,
2011,6/20/2011,11:00,6/20/2011 11:00,Airport,8,
2011,6/20/2011,12:00,6/20/2011 12:00,Airport,9,
2011,6/20/2011,13:00,6/20/2011 13:00,Airport,10,
2011,6/20/2011,14:00,6/20/2011 14:00,Airport,10,
2011,6/20/2011,15:00,6/20/2011 15:00,Airport,11,
2011,6/20/2011,16:00,6/20/2011 16:00,Airport,11,
2011,6/20/2011,17:00,6/20/2011 17:00,Airport,11,
2011,6/20/2011,18:00,6/20/2011 18:00,Airport,11,
2011,6/20/2011,19:00,6/20/2011 19:00,Airport,11,
2011,6/20/2011,20:00,6/20/2011 20:00,Airport,10,
2011,6/20/2011,21:00,6/20/2011 21:00,Airport,10,
2011,6/20/2011,22:00,6/20/2011 22:00,Airport,9,
2011,6/20/2011,23:00,6/20/2011 23:00,Airport,8,
2011,6/21/2011,0:00,6/21/2011 0:00,Airport,7,
2011,6/21/2011,1:00,6/21/2011 1:00,Airport,7,
2011,6/21/2011,2:00,6/21/2011 2:00,Airport,6,
2011,6/21/2011,3:00,6/21/2011 3:00,Airport,6,
2011,6/21/2011,4:00,6/21/2011 4:00,Airport,6,
2011,6/21/2011,5:00,6/21/2011 5:00,Airport,6,
2011,6/21/2011,6:00,6/21/2011 6:00,Airport,6,
2011,6/21/2011,7:00,6/21/2011 7:00,Airport,7,
2011,6/21/2011,8:00,6/21/2011 8:00,Airport,8,
2011,6/21/2011,9:00,6/21/2011 9:00,Airport,9,
2011,6/21/2011,10:00,6/21/2011 10:00,Airport,10,
2011,6/21/2011,11:00,6/21/2011 11:00,Airport,11,
2011,6/21/2011,12:00,6/21/2011 12:00,Airport,12,
2011,6/21/2011,13:00,6/21/2011 13:00,Airport,13,
2011,6/21/2011,14:00,6/21/2011 14:00,Airport,13,
2011,6/21/2011,15:00,6/21/2011 15:00,Airport,13,
2011,6/21/2011,16:00,6/21/2011 16:00,Airport,11,
2011,6/21/2011,17:00,6/21/2011 17:00,Airport,11,
2011,6/21/2011,18:00,6/21/2011 18:00,Airport,10,
2011,6/21/2011,19:00,6/21/2011 19:00,Airport,10,
2011,6/21/2011,20:00,6/21/2011 20:00,Airport,9,
2011,6/21/2011,21:00,6/21/2011 21:00,Airport,9,
2011,6/21/2011,22:00,6/21/2011 22:00,Airport,10,
2011,6/21/2011,23:00,6/21/2011 23:00,Airport,8,
2011,6/22/2011,0:00,6/22/2011 0:00,Airport,8,
2011,6/22/2011,1:00,6/22/2011 1:00,Airport,8,
2011,6/22/2011,2:00,6/22/2011 2:00,Airport,7,
2011,6/22/2011,3:00,6/22/2011 3:00,Airport,7,
2011,6/22/2011,4:00,6/22/2011 4:00,Airport,7,
2011,6/22/2011,5:00,6/22/2011 5:00,Airport,7,
2011,6/22/2011,6:00,6/22/2011 6:00,Airport,7,
2011,6/22/2011,7:00,6/22/2011 7:00,Airport,8,
2011,6/22/2011,8:00,6/22/2011 8:00,Airport,9,
2011,6/22/2011,9:00,6/22/2011 9:00,Airport,9,
2011,6/22/2011,10:00,6/22/2011 10:00,Airport,10,
2011,6/22/2011,11:00,6/22/2011 11:00,Airport,10,
2011,6/22/2011,12:00,6/22/2011 12:00,Airport,11,
2011,6/22/2011,13:00,6/22/2011 13:00,Airport,12,
2011,6/22/2011,14:00,6/22/2011 14:00,Airport,12,
2011,6/22/2011,15:00,6/22/2011 15:00,Airport,13,
2011,6/22/2011,16:00,6/22/2011 16:00,Airport,13,
2011,6/22/2011,17:00,6/22/2011 17:00,Airport,14,
2011,6/22/2011,18:00,6/22/2011 18:00,Airport,14,
2011,6/22/2011,19:00,6/22/2011 19:00,Airport,14,
2011,6/22/2011,20:00,6/22/2011 20:00,Airport,14,
2011,6/22/2011,21:00,6/22/2011 21:00,Airport,13,
2011,6/22/2011,22:00,6/22/2011 22:00,Airport,10,
2011,6/22/2011,23:00,6/22/2011 23:00,Airport,10,
2011,6/23/2011,0:00,6/23/2011 0:00,Airport,9,
2011,6/23/2011,1:00,6/23/2011 1:00,Airport,8,
2011,6/23/2011,2:00,6/23/2011 2:00,Airport,5,
2011,6/23/2011,3:00,6/23/2011 3:00,Airport,5,
2011,6/23/2011,4:00,6/23/2011 4:00,Airport,4,
2011,6/23/2011,5:00,6/23/2011 5:00,Airport,5,
2011,6/23/2011,6:00,6/23/2011 6:00,Airport,,
2011,6/23/2011,7:00,6/23/2011 7:00,Airport,8,
2011,6/23/2011,8:00,6/23/2011 8:00,Airport,9,
2011,6/23/2011,9:00,6/23/2011 9:00,Airport,9,
2011,6/23/2011,10:00,6/23/2011 10:00,Airport,11,
2011,6/23/2011,11:00,6/23/2011 11:00,Airport,11,
2012,5/8/2012,18:00,5/8/2012 18:00,Airport,14,
2012,5/8/2012,19:00,5/8/2012 19:00,Airport,13,
2012,5/8/2012,20:00,5/8/2012 20:00,Airport,8,
2012,5/8/2012,21:00,5/8/2012 21:00,Airport,6,
2012,5/8/2012,22:00,5/8/2012 22:00,Airport,5,
2012,5/8/2012,23:00,5/8/2012 23:00,Airport,4,
2012,5/9/2012,0:00,5/9/2012 0:00,Airport,3,
2012,5/9/2012,1:00,5/9/2012 1:00,Airport,2,
2012,5/9/2012,2:00,5/9/2012 2:00,Airport,2,
2012,5/9/2012,3:00,5/9/2012 3:00,Airport,1,
2012,5/9/2012,4:00,5/9/2012 4:00,Airport,1,
2012,5/9/2012,5:00,5/9/2012 5:00,Airport,1,
2012,5/9/2012,6:00,5/9/2012 6:00,Airport,2,
2012,5/9/2012,7:00,5/9/2012 7:00,Airport,3,
2012,5/9/2012,8:00,5/9/2012 8:00,Airport,3,
2012,5/9/2012,9:00,5/9/2012 9:00,Airport,4,
2012,5/9/2012,10:00,5/9/2012 10:00,Airport,4,
2012,5/9/2012,11:00,5/9/2012 11:00,Airport,5,
2012,5/9/2012,12:00,5/9/2012 12:00,Airport,5,
2012,5/9/2012,13:00,5/9/2012 13:00,Airport,5,
2012,5/9/2012,14:00,5/9/2012 14:00,Airport,5,
2012,5/9/2012,15:00,5/9/2012 15:00,Airport,6,
2012,5/9/2012,16:00,5/9/2012 16:00,Airport,6,
2012,5/9/2012,17:00,5/9/2012 17:00,Airport,6,
2012,5/9/2012,18:00,5/9/2012 18:00,Airport,5,
2012,5/9/2012,19:00,5/9/2012 19:00,Airport,5,
2012,5/9/2012,20:00,5/9/2012 20:00,Airport,5,
2012,5/9/2012,21:00,5/9/2012 21:00,Airport,5,
2012,5/9/2012,22:00,5/9/2012 22:00,Airport,5,
2012,5/9/2012,23:00,5/9/2012 23:00,Airport,5,
2012,5/10/2012,0:00,5/10/2012 0:00,Airport,4,
2012,5/10/2012,1:00,5/10/2012 1:00,Airport,4,
2012,5/10/2012,2:00,5/10/2012 2:00,Airport,4,
2012,5/10/2012,3:00,5/10/2012 3:00,Airport,3,
2012,5/10/2012,4:00,5/10/2012 4:00,Airport,2,
2012,5/10/2012,5:00,5/10/2012 5:00,Airport,2,
2012,5/10/2012,6:00,5/10/2012 6:00,Airport,3,
2012,5/10/2012,7:00,5/10/2012 7:00,Airport,3,
2012,5/10/2012,8:00,5/10/2012 8:00,Airport,5,
2012,5/10/2012,9:00,5/10/2012 9:00,Airport,6,
2012,5/10/2012,10:00,5/10/2012 10:00,Airport,7,
2012,5/10/2012,11:00,5/10/2012 11:00,Airport,,
2012,5/10/2012,12:00,5/10/2012 12:00,Airport,11,
2012,5/10/2012,13:00,5/10/2012 13:00,Airport,11,
2012,5/10/2012,14:00,5/10/2012 14:00,Airport,6,
2012,5/10/2012,15:00,5/10/2012 15:00,Airport,5,
2012,5/10/2012,16:00,5/10/2012 16:00,Airport,4,
2012,5/10/2012,17:00,5/10/2012 17:00,Airport,4,
2012,5/10/2012,18:00,5/10/2012 18:00,Airport,5,
2012,5/10/2012,19:00,5/10/2012 19:00,Airport,5,
2012,5/10/2012,20:00,5/10/2012 20:00,Airport,5,
2012,5/10/2012,21:00,5/10/2012 21:00,Airport,3,
2012,5/10/2012,22:00,5/10/2012 22:00,Airport,3,
2012,5/10/2012,23:00,5/10/2012 23:00,Airport,3,
2012,5/11/2012,0:00,5/11/2012 0:00,Airport,2,
2012,5/11/2012,1:00,5/11/2012 1:00,Airport,3,
2012,5/11/2012,2:00,5/11/2012 2:00,Airport,2,
2012,5/11/2012,3:00,5/11/2012 3:00,Airport,1,
2012,5/11/2012,4:00,5/11/2012 4:00,Airport,1,
2012,5/11/2012,5:00,5/11/2012 5:00,Airport,1,
2012,5/11/2012,6:00,5/11/2012 6:00,Airport,2,
2012,5/11/2012,7:00,5/11/2012 7:00,Airport,2,
2012,5/11/2012,8:00,5/11/2012 8:00,Airport,3,
2012,5/11/2012,9:00,5/11/2012 9:00,Airport,2,
2012,5/11/2012,10:00,5/11/2012 10:00,Airport,3,
2012,5/11/2012,11:00,5/11/2012 11:00,Airport,3,
2012,5/11/2012,12:00,5/11/2012 12:00,Airport,4,
2012,5/11/2012,13:00,5/11/2012 13:00,Airport,5,
2012,5/11/2012,14:00,5/11/2012 14:00,Airport,6,
2012,5/11/2012,15:00,5/11/2012 15:00,Airport,5,
2012,5/11/2012,16:00,5/11/2012 16:00,Airport,5,
2012,5/11/2012,17:00,5/11/2012 17:00,Airport,5,
2012,5/11/2012,18:00,5/11/2012 18:00,Airport,5,
2012,5/11/2012,19:00,5/11/2012 19:00,Airport,4,
2012,5/11/2012,20:00,5/11/2012 20:00,Airport,3,
2012,5/11/2012,21:00,5/11/2012 21:00,Airport,1,
2012,5/11/2012,22:00,5/11/2012 22:00,Airport,1,
2012,5/11/2012,23:00,5/11/2012 23:00,Airport,1,
2012,5/12/2012,0:00,5/12/2012 0:00,Airport,1,
2012,5/12/2012,1:00,5/12/2012 1:00,Airport,1,
2012,5/12/2012,2:00,5/12/2012 2:00,Airport,1,
2012,5/12/2012,3:00,5/12/2012 3:00,Airport,0,
2012,5/12/2012,4:00,5/12/2012 4:00,Airport,0,
2012,5/12/2012,5:00,5/12/2012 5:00,Airport,0,
2012,5/12/2012,6:00,5/12/2012 6:00,Airport,0,
2012,5/12/2012,7:00,5/12/2012 7:00,Airport,0,
2012,5/12/2012,8:00,5/12/2012 8:00,Airport,0,
2012,5/12/2012,9:00,5/12/2012 9:00,Airport,1,
2012,5/12/2012,10:00,5/12/2012 10:00,Airport,1,
2012,5/12/2012,11:00,5/12/2012 11:00,Airport,1,
2012,5/12/2012,12:00,5/12/2012 12:00,Airport,1,
2012,5/12/2012,13:00,5/12/2012 13:00,Airport,2,
2012,5/12/2012,14:00,5/12/2012 14:00,Airport,2,
2012,5/12/2012,15:00,5/12/2012 15:00,Airport,1,
2012,5/12/2012,16:00,5/12/2012 16:00,Airport,2,
2012,5/12/2012,17:00,5/12/2012 17:00,Airport,2,
2012,5/12/2012,18:00,5/12/2012 18:00,Airport,1,
2012,5/12/2012,19:00,5/12/2012 19:00,Airport,2,
2012,5/12/2012,20:00,5/12/2012 20:00,Airport,0,
2012,5/12/2012,21:00,5/12/2012 21:00,Airport,0,
2012,5/12/2012,22:00,5/12/2012 22:00,Airport,0,
2012,5/12/2012,23:00,5/12/2012 23:00,Airport,0,
2012,5/13/2012,0:00,5/13/2012 0:00,Airport,0,
2012,5/13/2012,1:00,5/13/2012 1:00,Airport,0,
2012,5/13/2012,2:00,5/13/2012 2:00,Airport,0,
2012,5/13/2012,3:00,5/13/2012 3:00,Airport,0,
2012,5/13/2012,4:00,5/13/2012 4:00,Airport,0,
2012,5/13/2012,5:00,5/13/2012 5:00,Airport,-1,
2012,5/13/2012,6:00,5/13/2012 6:00,Airport,0,
2012,5/13/2012,7:00,5/13/2012 7:00,Airport,0,
2012,5/13/2012,8:00,5/13/2012 8:00,Airport,1,
2012,5/13/2012,9:00,5/13/2012 9:00,Airport,2,
2012,5/13/2012,10:00,5/13/2012 10:00,Airport,3,
2012,5/13/2012,11:00,5/13/2012 11:00,Airport,4,
2012,5/13/2012,12:00,5/13/2012 12:00,Airport,5,
2012,5/13/2012,13:00,5/13/2012 13:00,Airport,6,
2012,5/13/2012,14:00,5/13/2012 14:00,Airport,6,
2012,5/13/2012,15:00,5/13/2012 15:00,Airport,8,
2012,5/13/2012,16:00,5/13/2012 16:00,Airport,7,
2012,5/13/2012,17:00,5/13/2012 17:00,Airport,8,
2012,5/13/2012,18:00,5/13/2012 18:00,Airport,8,
2012,5/13/2012,19:00,5/13/2012 19:00,Airport,8,
2012,5/13/2012,20:00,5/13/2012 20:00,Airport,7,
2012,5/13/2012,21:00,5/13/2012 21:00,Airport,5,
2012,5/13/2012,22:00,5/13/2012 22:00,Airport,3,
2012,5/13/2012,23:00,5/13/2012 23:00,Airport,2,
2012,5/14/2012,0:00,5/14/2012 0:00,Airport,0,
2012,5/14/2012,1:00,5/14/2012 1:00,Airport,-1,
2012,5/14/2012,2:00,5/14/2012 2:00,Airport,-2,
2012,5/14/2012,3:00,5/14/2012 3:00,Airport,-2,
2012,5/14/2012,4:00,5/14/2012 4:00,Airport,-3,
2012,5/14/2012,5:00,5/14/2012 5:00,Airport,-3,
2012,5/14/2012,6:00,5/14/2012 6:00,Airport,-2,
2012,5/14/2012,7:00,5/14/2012 7:00,Airport,0,
2012,5/14/2012,8:00,5/14/2012 8:00,Airport,1,
2012,5/14/2012,9:00,5/14/2012 9:00,Airport,3,
2012,5/14/2012,10:00,5/14/2012 10:00,Airport,4,
2012,5/14/2012,11:00,5/14/2012 11:00,Airport,6,
2012,5/14/2012,12:00,5/14/2012 12:00,Airport,7,
